,id;year;hour;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;count
6681,9481;2011;17;2;0;0;2;15.58;19.695;82;6.0032;257
6682,9482;2011;17;2;0;0;3;22.96;26.515;78;23.9994;392
6683,9483;2012;9;3;0;0;2;28.7;33.335;84;0;232
6684,9484;2011;5;1;0;0;1;21.32;25;34;27.9993;2
6685,9485;2011;18;2;0;0;1;23.78;27.275;37;11.0014;289
6686,9486;2012;13;1;0;0;2;10.66;12.12;81;19.0012;235
6687,9487;2012;8;1;0;1;1;4.92;7.575;54;7.0015;423
6688,9488;2012;4;2;0;1;2;22.14;25.76;77;12.998;9
6689,9489;2012;14;2;0;1;1;31.16;35.605;58;7.0015;227
6690,9490;2012;18;3;0;1;1;23.78;27.275;40;19.0012;892
6691,9491;2012;5;2;0;1;1;17.22;21.21;47;11.0014;26
6692,9493;2012;17;1;0;1;1;16.4;20.455;37;6.0032;488
6693,9494;2011;15;4;0;1;3;21.32;25;55;15.0013;82
6694,9495;2011;11;2;0;1;1;26.24;31.06;57;0;185
6695,9496;2011;5;4;0;1;1;17.22;21.21;62;12.998;24
6696,9497;2012;18;4;0;0;1;14.76;17.425;66;15.0013;276
6697,9498;2012;10;1;0;0;2;10.66;12.12;65;19.0012;148
6698,9499;2011;1;3;0;0;1;18.86;22.725;72;7.0015;80
6699,9500;2011;17;2;0;1;3;21.32;25;88;11.0014;491
6700,9501;2011;16;1;1;0;2;8.2;10.605;47;11.0014;82
6701,9504;2012;16;2;0;1;1;25.42;30.305;21;11.0014;485
6702,9505;2011;3;3;0;1;1;26.24;28.03;94;7.0015;4
6703,9507;2012;14;2;0;1;1;26.24;31.06;38;12.998;270
6704,9508;2012;9;2;0;1;1;24.6;28.79;78;0;294
6705,9509;2011;17;3;0;1;1;34.44;35.605;26;19.9995;584
6706,9511;2012;22;2;0;1;3;19.68;23.485;82;7.0015;67
6707,9513;2012;1;4;0;0;1;10.66;12.88;60;12.998;87
6708,9514;2011;8;4;0;1;2;13.94;17.425;81;6.0032;402
6709,9516;2011;12;1;0;0;1;18.86;22.725;38;26.0027;194
6710,9517;2012;14;1;0;0;1;18.86;22.725;31;19.0012;501
6711,9520;2012;8;3;0;1;1;27.88;31.82;65;8.9981;702
6712,9521;2012;14;4;0;0;1;24.6;31.06;33;11.0014;654
6713,9522;2012;18;4;0;1;2;16.4;20.455;58;16.9979;580
6714,9524;2012;21;3;0;1;1;28.7;32.575;61;12.998;315
6715,9525;2011;13;2;0;1;1;25.42;31.06;50;0;193
6716,9527;2012;15;1;1;0;1;11.48;12.12;38;30.0026;168
6717,9528;2012;20;4;0;1;1;28.7;32.575;65;0;497
6718,9529;2011;0;3;0;0;1;27.88;31.82;51;7.0015;84
6719,9532;2012;19;3;0;1;1;31.16;36.365;66;12.998;627
6720,9534;2011;1;2;0;1;2;20.5;24.24;59;7.0015;20
6721,9535;2011;21;2;0;1;1;22.14;25.76;60;0;234
6722,9536;2012;7;2;0;1;3;25.42;28.03;88;16.9979;303
6723,9537;2011;14;1;0;1;1;24.6;29.545;15;32.9975;90
6724,9538;2011;16;1;0;0;1;8.2;8.335;34;30.0026;92
6725,9539;2012;6;1;0;1;2;10.66;12.88;75;15.0013;73
6726,9540;2011;20;2;0;1;1;18.04;21.97;62;16.9979;126
6727,9542;2011;23;4;0;0;1;8.2;12.88;69;0;35
6728,9543;2011;16;4;0;1;2;21.32;25;68;8.9981;271
6729,9544;2012;20;1;0;1;3;9.84;12.12;87;8.9981;125
6730,9545;2012;11;4;0;1;1;13.12;15.15;65;12.998;211
6731,9548;2012;3;2;0;1;1;22.96;26.515;83;11.0014;5
6732,9550;2011;23;1;0;0;1;9.02;11.365;51;8.9981;32
6733,9552;2011;8;3;0;1;1;25.42;29.545;73;8.9981;498
6734,9553;2012;1;2;0;1;1;13.12;15.15;66;15.0013;9
6735,9558;2011;15;1;0;1;2;8.2;9.85;40;15.0013;45
6736,9560;2012;7;3;1;0;1;27.88;31.82;85;0;43
6737,9561;2012;15;1;0;1;3;9.02;11.365;75;11.0014;69
6738,9562;2011;8;1;0;1;1;9.02;11.365;55;12.998;257
6739,9563;2012;12;4;0;0;2;16.4;20.455;87;15.0013;486
6740,9564;2011;13;4;0;1;2;13.94;15.15;39;23.9994;137
6741,9566;2012;13;1;0;0;1;12.3;15.15;49;11.0014;261
6742,9568;2011;15;4;0;0;1;13.94;15.15;34;23.9994;299
6743,9570;2011;11;3;0;1;1;28.7;32.575;58;12.998;165
6744,9571;2011;8;1;0;1;1;15.58;19.695;40;31.0009;256
6745,9572;2012;3;3;0;0;1;28.7;32.575;70;7.0015;35
6746,9573;2012;16;3;0;1;1;25.42;31.06;35;0;466
6747,9574;2011;21;4;0;1;2;18.04;21.97;88;6.0032;176
6748,9576;2011;12;4;0;0;1;14.76;17.425;46;11.0014;372
6749,9580;2011;9;2;0;1;2;20.5;24.24;77;19.0012;172
6750,9581;2012;6;2;0;1;1;14.76;16.665;46;22.0028;126
6751,9582;2011;10;4;0;1;1;16.4;20.455;76;7.0015;105
6752,9586;2011;15;2;0;1;1;24.6;31.06;38;7.0015;160
6753,9587;2012;10;1;0;1;1;9.84;9.85;44;30.0026;103
6754,9588;2012;2;3;0;0;1;29.52;35.605;84;8.9981;84
6755,9590;2012;8;4;0;1;1;13.12;16.665;57;7.0015;687
6756,9591;2011;12;2;0;1;1;27.06;31.06;41;19.0012;196
6757,9592;2011;12;2;0;1;1;28.7;31.82;34;15.0013;211
6758,9593;2011;10;4;0;1;3;22.96;26.515;100;8.9981;69
6759,9594;2011;10;1;0;1;1;5.74;6.82;69;12.998;44
6760,9595;2011;7;4;0;1;1;13.12;17.425;90;0;283
6761,9596;2012;4;2;0;1;1;18.86;22.725;82;7.0015;10
6762,9597;2012;6;4;0;0;2;14.76;18.18;93;7.0015;20
6763,9598;2012;11;3;0;1;3;28.7;33.335;84;11.0014;62
6764,9599;2011;18;3;0;0;1;29.52;34.09;70;11.0014;339
6765,9600;2011;9;2;0;1;1;18.86;22.725;67;19.0012;188
6766,9601;2011;11;3;0;1;1;36.08;38.635;32;11.0014;119
6767,9605;2011;11;4;0;1;1;13.94;15.91;46;16.9979;124
6768,9606;2011;18;3;0;1;1;32.8;37.88;55;11.0014;496
6769,9607;2011;18;1;0;0;2;12.3;14.395;45;16.9979;84
6770,9608;2011;11;2;0;1;1;16.4;20.455;82;22.0028;72
6771,9609;2012;7;4;0;1;1;10.66;13.635;75;8.9981;363
6772,9611;2012;7;4;0;1;2;13.94;18.18;93;0;396
6773,9615;2011;13;4;0;1;1;16.4;20.455;37;22.0028;127
6774,9616;2011;18;2;0;1;1;29.52;32.575;32;8.9981;607
6775,9617;2011;2;1;0;1;1;10.66;13.635;52;8.9981;2
6776,9618;2011;23;1;0;1;3;13.94;16.665;93;12.998;18
6777,9619;2012;9;3;0;1;2;27.88;31.82;74;6.0032;350
6778,9620;2012;5;1;0;1;2;10.66;13.635;65;7.0015;22
6779,9621;2011;5;2;0;1;1;13.94;17.425;76;6.0032;14
6780,9622;2011;18;1;0;1;1;13.94;16.665;27;12.998;235
6781,9623;2011;21;3;0;1;1;28.7;33.335;79;27.9993;130
6782,9624;2011;19;4;0;1;1;11.48;13.635;41;11.0014;190
6783,9625;2012;9;1;0;1;1;20.5;24.24;72;11.0014;331
6784,9628;2011;7;4;0;1;2;21.32;25;88;6.0032;352
6785,9629;2011;13;4;0;1;1;16.4;20.455;40;15.0013;154
6786,9630;2012;9;3;0;1;1;33.62;39.395;56;0;297
6787,9632;2012;1;4;0;1;3;12.3;13.635;52;23.9994;12
6788,9634;2012;7;4;0;1;2;12.3;14.395;65;12.998;410
6789,9635;2011;5;4;0;0;1;13.12;15.15;87;19.0012;7
6790,9636;2012;8;1;0;1;1;18.86;22.725;82;19.0012;593
6791,9639;2012;21;1;0;1;1;14.76;16.665;34;22.0028;141
6792,9640;2011;5;2;0;1;1;13.94;15.91;66;16.9979;30
6793,9641;2011;13;4;0;1;1;26.24;31.06;41;15.0013;219
6794,9642;2012;12;1;0;1;1;22.96;26.515;37;15.0013;220
6795,9644;2011;3;1;0;0;1;9.84;14.395;75;0;13
6796,9646;2011;12;2;0;0;1;25.42;29.545;73;19.9995;367
6797,9648;2012;3;4;0;0;2;10.66;13.635;81;8.9981;15
6798,9649;2011;1;1;0;1;1;10.66;13.635;52;8.9981;4
6799,9650;2011;21;2;0;1;1;22.14;25.76;77;19.0012;209
6800,9651;2011;7;4;0;1;1;12.3;15.91;87;7.0015;323
6801,9652;2011;14;4;0;1;1;13.12;15.15;45;16.9979;137
6802,9653;2011;11;1;0;1;2;8.2;10.605;47;8.9981;35
6803,9656;2012;15;2;0;1;1;31.98;37.12;59;11.0014;259
6804,9657;2011;19;3;0;1;1;28.7;33.335;74;19.0012;366
6805,9658;2011;1;2;0;1;1;18.86;22.725;59;6.0032;15
6806,9662;2011;0;3;0;1;1;27.06;31.06;74;7.0015;54
6807,9663;2011;17;1;0;1;1;8.2;11.365;40;7.0015;178
6808,9666;2012;20;1;0;1;1;10.66;10.605;52;30.0026;191
6809,9667;2011;16;4;1;0;1;14.76;16.665;34;22.0028;238
6810,9668;2011;13;2;0;1;1;23.78;27.275;40;22.0028;253
6811,9669;2011;23;1;0;0;1;16.4;20.455;35;23.9994;30
6812,9671;2012;17;4;0;1;3;25.42;28.03;88;7.0015;715
6813,9672;2011;11;4;0;1;1;18.86;22.725;63;8.9981;147
6814,9673;2012;22;4;0;1;1;14.76;16.665;46;16.9979;149
6815,9674;2011;17;2;1;0;2;20.5;24.24;63;26.0027;331
6816,9675;2012;11;2;0;0;1;28.7;32.575;58;6.0032;575
6817,9677;2011;16;2;0;1;1;32.8;34.09;22;32.9975;318
6818,9678;2012;5;4;0;0;2;14.76;18.18;93;7.0015;6
6819,9679;2012;17;4;0;0;3;16.4;20.455;76;12.998;303
6820,9680;2011;21;4;0;1;1;15.58;19.695;71;8.9981;168
6821,9683;2012;22;1;0;1;1;13.94;17.425;49;7.0015;119
6822,9686;2011;9;3;0;1;1;30.34;33.335;48;6.0032;209
6823,9688;2011;11;4;0;1;1;17.22;21.21;77;7.0015;128
6824,9689;2012;22;2;0;1;1;17.22;21.21;35;12.998;158
6825,9690;2012;16;1;0;0;2;13.12;15.15;45;19.0012;212
6826,9692;2012;1;4;0;1;2;25.42;27.275;94;0;19
6827,9693;2012;8;1;0;1;1;18.04;21.97;77;26.0027;585
6828,9694;2011;7;1;0;1;1;13.94;15.15;46;19.9995;98
6829,9695;2012;5;1;0;1;2;11.48;13.635;93;11.0014;16
6830,9696;2012;3;2;0;0;1;20.5;24.24;48;7.0015;33
6831,9697;2011;5;4;0;1;1;5.74;8.335;93;7.0015;21
6832,9699;2012;20;3;0;1;1;29.52;35.605;84;11.0014;412
6833,9701;2011;20;3;0;1;1;30.34;33.335;51;0;280
6834,9702;2011;18;3;0;1;1;31.98;34.85;43;12.998;543
6835,9703;2011;9;2;0;0;2;13.94;17.425;87;7.0015;98
6836,9704;2011;12;4;0;1;1;22.96;26.515;40;6.0032;205
6837,9706;2011;15;2;0;1;1;32.8;34.85;29;12.998;165
6838,9707;2012;5;3;0;0;1;27.06;29.545;89;0;12
6839,9710;2012;2;1;0;1;2;9.02;11.365;87;11.0014;4
6840,9711;2012;11;2;0;0;1;23.78;27.275;46;19.0012;536
6841,9713;2011;14;2;0;0;3;21.32;25;83;39.0007;63
6842,9714;2011;23;4;0;1;1;14.76;18.94;81;0;48
6843,9715;2012;23;2;0;1;1;14.76;16.665;40;27.9993;62
6844,9717;2012;12;1;0;1;1;13.12;15.91;61;11.0014;150
6845,9719;2012;0;4;0;1;1;12.3;15.91;61;0;41
6846,9720;2012;14;1;0;1;1;16.4;20.455;37;23.9994;170
6847,9723;2012;22;1;0;1;1;8.2;9.09;47;22.0028;65
6848,9724;2011;7;4;0;0;1;16.4;20.455;62;8.9981;48
6849,9725;2011;3;4;0;1;1;13.12;17.425;93;0;4
6850,9726;2012;6;1;0;0;2;17.22;21.21;94;12.998;30
6851,9727;2012;2;3;0;1;1;22.14;25.76;77;0;9
6852,9729;2012;2;3;0;0;1;30.34;34.85;70;19.9995;73
6853,9730;2011;14;1;0;1;1;12.3;14.395;28;12.998;62
6854,9731;2011;6;2;1;0;1;14.76;18.18;81;6.0032;47
6855,9733;2011;19;4;0;1;1;18.86;22.725;59;0;300
6856,9734;2012;5;3;0;0;1;31.98;37.12;62;0;6
6857,9737;2012;1;3;0;1;1;31.16;36.365;66;7.0015;16
6858,9740;2012;19;1;0;0;1;18.04;21.97;44;11.0014;188
6859,9742;2012;15;2;0;1;1;31.16;33.335;29;19.0012;397
6860,9744;2011;1;1;0;1;1;10.66;11.365;70;23.9994;3
6861,9745;2011;18;4;0;0;1;11.48;13.635;45;12.998;138
6862,9746;2011;18;2;0;1;3;31.16;34.09;40;12.998;450
6863,9747;2011;0;1;1;0;2;8.2;9.85;47;15.0013;17
6864,9748;2012;9;2;0;1;1;22.14;25.76;52;27.9993;346
6865,9749;2012;15;2;0;1;3;27.06;29.545;89;12.998;116
6866,9750;2012;17;2;0;1;1;22.96;26.515;21;35.0008;744
6867,9751;2011;4;3;0;1;1;27.06;31.06;74;7.0015;10
6868,9753;2011;3;4;0;1;3;18.86;22.725;100;15.0013;3
6869,9754;2012;8;2;0;1;1;14.76;16.665;57;22.0028;589
6870,9756;2011;0;1;0;1;1;7.38;12.12;55;0;11
6871,9760;2011;1;3;0;1;1;29.52;34.09;66;0;14
6872,9761;2012;16;3;0;0;2;27.06;31.06;65;0;356
6873,9762;2011;16;4;0;0;2;16.4;20.455;76;19.9995;223
6874,9763;2012;1;4;0;1;2;10.66;13.635;65;7.0015;16
6875,9766;2012;5;1;0;1;1;13.94;14.395;46;35.0008;29
6876,9767;2012;5;3;0;1;2;29.52;34.09;70;7.0015;40
6877,9769;2011;16;3;0;1;2;22.14;25.76;77;31.0009;222
6878,9770;2012;19;2;0;1;3;20.5;24.24;77;23.9994;98
6879,9771;2012;20;4;0;1;1;13.94;17.425;61;7.0015;285
6880,9772;2012;2;2;0;1;1;22.14;25.76;77;15.0013;9
6881,9774;2012;15;2;0;0;1;29.52;32.575;45;23.9994;499
6882,9775;2011;14;3;0;1;1;36.9;38.635;25;19.0012;159
6883,9776;2011;6;1;0;1;2;6.56;9.09;55;8.9981;27
6884,9780;2011;12;4;0;1;2;16.4;20.455;71;8.9981;147
6885,9781;2011;4;3;0;0;1;25.42;29.545;73;11.0014;10
6886,9783;2011;21;3;0;1;1;30.34;34.85;66;12.998;202
6887,9784;2011;13;1;0;1;1;7.38;8.335;29;19.9995;62
6888,9785;2012;3;3;0;1;1;20.5;24.24;77;6.0032;7
6889,9786;2012;20;3;0;1;1;35.26;37.88;34;11.0014;427
6890,9788;2011;14;3;0;0;2;21.32;25;72;12.998;297
6891,9790;2012;15;4;0;1;1;14.76;17.425;34;8.9981;280
6892,9791;2011;7;2;0;1;1;22.96;26.515;56;23.9994;328
6893,9792;2011;20;4;0;1;3;24.6;25.76;94;6.0032;145
6894,9794;2012;20;2;0;1;1;25.42;31.06;41;11.0014;337
6895,9796;2012;17;2;0;1;1;17.22;21.21;35;26.0027;579
6896,9801;2012;14;3;0;1;1;32.8;38.635;59;16.9979;253
6897,9802;2012;22;1;0;1;2;14.76;18.18;50;7.0015;77
6898,9803;2011;22;2;0;1;1;22.96;26.515;88;6.0032;127
6899,9804;2012;20;1;0;1;1;18.04;21.97;44;27.9993;254
6900,9805;2012;21;3;0;0;1;27.06;31.06;61;0;338
6901,9806;2012;5;1;0;1;1;10.66;12.88;60;15.0013;17
6902,9807;2011;20;2;0;1;1;28.7;31.82;24;12.998;337
6903,9809;2011;18;3;0;0;2;21.32;25;72;15.0013;329
6904,9810;2011;14;1;0;0;3;14.76;17.425;76;12.998;59
6905,9811;2012;20;4;0;0;1;13.12;14.395;53;23.9994;141
6906,9812;2011;5;3;0;0;1;26.24;30.305;69;15.0013;12
6907,9813;2012;22;4;0;1;1;13.94;16.665;49;0;132
6908,9814;2011;17;3;0;1;1;33.62;34.85;21;12.998;461
6909,9815;2012;2;3;0;1;1;22.96;26.515;73;0;30
6910,9816;2011;7;2;0;0;3;19.68;23.485;100;0;32
6911,9817;2012;8;2;0;1;2;24.6;28.03;83;8.9981;622
6912,9818;2011;1;3;0;1;1;25.42;29.545;73;12.998;20
6913,9819;2012;1;1;1;0;1;5.74;8.335;43;7.0015;20
6914,9821;2012;16;3;0;0;2;27.06;31.06;36;15.0013;783
6915,9822;2011;4;2;0;1;1;13.94;15.91;66;16.9979;7
6916,9823;2011;16;3;0;1;1;35.26;39.395;44;19.0012;202
6917,9824;2011;17;4;0;1;1;17.22;21.21;38;0;411
6918,9825;2012;21;1;0;1;3;14.76;18.18;87;6.0032;101
6919,9826;2011;9;2;0;0;1;29.52;34.09;66;0;182
6920,9827;2012;12;2;0;1;2;23.78;27.275;83;15.0013;245
6921,9828;2011;11;3;0;1;1;33.62;39.395;56;19.9995;128
6922,9829;2011;9;3;0;1;1;30.34;32.575;35;11.0014;260
6923,9830;2011;12;2;0;1;1;31.16;33.335;37;11.0014;153
6924,9831;2012;23;3;0;1;1;25.42;29.545;78;6.0032;195
6925,9832;2011;7;1;0;1;1;2.46;5.305;49;7.0015;99
6926,9833;2012;7;4;0;0;1;11.48;13.635;81;12.998;42
6927,9834;2012;1;2;0;1;1;24.6;28.79;78;7.0015;48
6928,9835;2011;5;4;1;0;1;18.86;22.725;94;0;21
6929,9836;2011;3;2;0;1;1;20.5;24.24;68;16.9979;1
6930,9837;2011;23;3;0;0;3;24.6;28.03;83;0;27
6931,9839;2012;21;3;0;1;1;31.16;34.09;45;8.9981;258
6932,9842;2011;18;3;0;1;3;26.24;28.03;94;23.9994;68
6933,9845;2012;17;1;0;1;1;10.66;10.605;33;30.0026;346
6934,9846;2011;17;4;0;1;2;20.5;24.24;72;12.998;451
6935,9847;2012;4;2;0;1;1;22.96;26.515;83;11.0014;14
6936,9848;2011;5;3;1;0;2;27.06;31.06;74;11.0014;6
6937,9851;2011;22;2;0;1;1;25.42;28.03;88;8.9981;175
6938,9852;2011;6;4;0;1;1;9.02;13.635;80;0;87
6939,9853;2011;21;4;0;1;2;13.94;16.665;66;11.0014;154
6940,9854;2012;6;3;0;1;1;28.7;33.335;79;19.0012;210
6941,9857;2011;12;4;0;1;1;14.76;16.665;43;23.9994;167
6942,9860;2012;21;3;0;1;1;34.44;38.635;47;12.998;323
6943,9861;2011;20;2;0;0;1;27.06;30.305;83;11.0014;206
6944,9862;2012;22;1;0;0;1;16.4;20.455;54;12.998;94
6945,9864;2011;7;3;0;1;1;28.7;32.575;65;6.0032;270
6946,9865;2012;19;1;1;0;1;9.84;11.365;38;15.0013;93
6947,9866;2011;12;3;0;1;1;32.8;36.365;43;19.0012;189
6948,9867;2011;10;2;0;1;1;22.14;25.76;68;6.0032;154
6949,9868;2012;23;3;0;0;2;29.52;34.85;79;11.0014;87
6950,9869;2011;22;4;0;1;1;14.76;18.94;81;0;96
6951,9870;2012;9;3;0;1;2;30.34;34.85;66;7.0015;396
6952,9872;2011;20;2;0;1;2;25.42;30.305;69;8.9981;218
6953,9873;2012;22;2;0;0;2;25.42;30.305;61;11.0014;131
6954,9874;2011;12;1;0;0;2;18.86;22.725;94;22.0028;79
6955,9875;2012;1;1;0;1;2;9.02;12.12;93;7.0015;5
6956,9876;2011;11;1;0;1;2;8.2;9.85;40;15.0013;67
6957,9879;2012;16;2;0;1;2;32.8;35.605;41;27.9993;427
6958,9880;2012;14;3;0;1;1;27.88;31.06;30;6.0032;255
6959,9881;2011;22;4;0;0;1;9.02;11.365;41;8.9981;95
6960,9882;2012;3;1;0;1;1;9.02;12.12;69;7.0015;4
6961,9883;2012;12;2;0;0;1;26.24;31.06;44;19.0012;635
6962,9885;2012;14;3;0;1;2;33.62;37.88;46;0;261
6963,9887;2012;13;2;0;0;1;23.78;27.275;23;11.0014;483
6964,9888;2012;22;2;0;0;1;24.6;30.305;60;12.998;153
6965,9889;2011;19;1;0;0;1;13.94;15.15;29;23.9994;59
6966,9890;2011;19;2;0;1;2;24.6;30.305;64;12.998;364
6967,9893;2011;21;1;0;1;1;5.74;10.605;39;0;72
6968,9896;2011;9;4;0;1;3;21.32;25;88;32.9975;202
6969,9897;2012;22;2;0;1;1;25.42;31.06;50;19.9995;238
6970,9898;2011;16;4;0;1;1;15.58;19.695;37;16.9979;207
6971,9899;2012;22;1;0;1;1;13.12;15.91;57;12.998;118
6972,9900;2012;17;1;1;0;1;10.66;11.365;48;22.0028;193
6973,9901;2011;20;2;0;1;1;16.4;20.455;62;22.0028;191
6974,9902;2012;10;1;0;1;1;14.76;16.665;50;19.9995;147
6975,9903;2012;0;3;0;0;1;30.34;34.85;70;19.0012;153
6976,9904;2011;21;4;0;1;1;18.86;22.725;88;6.0032;195
6977,9905;2011;4;4;1;0;1;12.3;14.395;61;12.998;8
6978,9906;2011;9;2;0;1;2;24.6;28.79;78;23.9994;186
6979,9908;2011;4;3;0;1;3;25.42;27.275;94;11.0014;3
6980,9910;2012;19;4;0;0;2;16.4;20.455;82;7.0015;114
6981,9911;2011;15;3;0;0;1;30.34;33.335;51;19.9995;404
6982,9913;2012;18;4;0;1;1;14.76;17.425;46;8.9981;455
6983,9915;2012;7;3;0;0;1;32.8;40.15;66;0;52
6984,9917;2012;14;2;0;0;1;26.24;31.06;38;19.9995;647
6985,9918;2011;10;4;0;1;2;13.12;17.425;57;0;142
6986,9919;2012;22;2;0;1;1;26.24;31.06;53;8.9981;321
6987,9920;2011;23;3;0;0;1;27.06;31.06;85;8.9981;123
6988,9921;2012;21;4;0;0;2;14.76;18.18;100;7.0015;96
6989,9922;2011;21;2;0;0;3;22.14;25.76;94;15.0013;59
6990,9923;2012;10;1;0;1;2;13.94;14.395;36;32.9975;159
6991,9927;2012;2;4;0;1;2;11.48;12.88;56;19.9995;74
6992,9929;2011;17;3;0;1;1;28.7;33.335;79;16.9979;505
6993,9931;2012;22;3;0;1;1;20.5;24.24;63;6.0032;229
6994,9932;2011;22;4;0;1;1;13.12;15.91;53;12.998;102
6995,9934;2012;0;3;0;1;1;22.96;26.515;52;19.0012;41
6996,9936;2011;3;2;0;1;1;24.6;29.545;73;6.0032;2
6997,9937;2011;12;2;0;1;3;17.22;21.21;82;16.9979;95
6998,9938;2012;6;3;0;0;1;29.52;34.85;79;16.9979;19
6999,9941;2011;9;4;0;1;1;9.84;10.605;52;26.0027;225
7000,9942;2011;9;4;0;1;2;13.94;15.15;61;22.0028;198
7001,9943;2011;4;2;0;1;1;19.68;23.485;94;0;5
7002,9944;2011;2;3;0;1;1;28.7;32.575;61;15.0013;12
7003,9945;2012;23;2;0;1;1;29.52;34.85;79;8.9981;125
7004,9946;2011;18;3;0;1;3;31.16;34.85;55;16.9979;274
7005,9948;2012;8;2;0;1;1;23.78;27.275;60;6.0032;700
7006,9949;2011;2;2;0;0;2;14.76;17.425;87;8.9981;24
7007,9950;2011;17;4;0;1;3;22.14;25.76;94;15.0013;251
7008,9951;2011;5;3;0;1;1;27.88;31.82;79;16.9979;27
7009,9952;2011;6;4;0;1;1;9.02;12.88;80;6.0032;63
7010,9953;2012;13;2;0;1;1;24.6;30.305;26;26.0027;363
7011,9954;2011;15;2;0;0;1;24.6;31.06;49;0;358
7012,9955;2012;19;1;0;1;2;22.96;26.515;49;15.0013;446
7013,9956;2012;5;4;0;0;1;12.3;14.395;61;12.998;11
7014,9958;2012;11;2;0;1;2;22.14;25.76;88;11.0014;121
7015,9959;2011;0;4;0;1;2;22.14;25.76;94;8.9981;15
7016,9960;2011;12;4;0;0;1;25.42;31.06;35;0;446
7017,9961;2011;5;4;0;1;1;12.3;16.665;93;0;26
7018,9962;2011;0;2;0;1;1;18.86;22.725;41;19.0012;20
7019,9963;2012;8;4;0;1;2;12.3;14.395;61;15.0013;646
7020,9964;2011;10;2;0;1;2;17.22;21.21;67;7.0015;95
7021,9966;2011;1;2;0;1;1;18.04;21.97;88;0;33
7022,9967;2012;19;1;0;1;2;24.6;31.06;40;30.0026;416
7023,9969;2012;21;3;0;1;1;31.16;35.605;62;0;319
7024,9971;2011;15;1;0;1;2;6.56;9.85;80;6.0032;47
7025,9972;2011;3;2;0;0;1;26.24;28.79;89;19.0012;28
7026,9973;2012;15;2;0;1;1;26.24;31.06;38;0;300
7027,9974;2011;20;2;0;1;1;13.12;15.91;53;12.998;77
7028,9977;2012;18;2;0;0;1;22.14;25.76;18;19.9995;517
7029,9978;2011;2;3;0;1;2;31.98;35.605;49;11.0014;11
7030,9979;2012;3;2;0;1;1;22.96;26.515;83;6.0032;6
7031,9980;2011;3;2;0;1;1;26.24;28.79;89;6.0032;3
7032,9981;2012;7;4;0;0;1;12.3;15.15;61;11.0014;70
7033,9982;2012;18;2;0;1;1;30.34;33.335;42;12.998;823
7034,9983;2011;4;3;0;1;1;26.24;31.06;57;11.0014;5
7035,9984;2012;19;4;0;1;2;16.4;20.455;58;19.0012;406
7036,9985;2011;12;3;0;1;2;27.06;31.06;69;15.0013;260
7037,9988;2012;12;2;0;1;1;21.32;25;48;27.9993;272
7038,9989;2011;23;2;0;1;1;25.42;31.06;53;0;107
7039,9990;2011;16;4;0;1;1;14.76;17.425;62;8.9981;250
7040,9991;2011;9;3;0;1;1;27.88;31.82;61;19.0012;198
7041,9992;2012;17;3;0;0;3;28.7;33.335;79;11.0014;458
7042,9993;2011;23;3;0;1;2;26.24;30.305;69;7.0015;72
7043,9994;2011;8;3;0;0;2;27.06;29.545;89;19.0012;41
7044,9996;2011;11;2;0;1;1;23.78;27.275;60;15.0013;179
7045,9997;2011;10;3;0;1;2;22.96;26.515;64;8.9981;105
7046,9998;2012;4;1;0;0;1;9.84;12.12;60;8.9981;22
7047,10000;2012;21;4;0;1;1;12.3;15.15;75;11.0014;172
7048,10001;2011;10;2;0;0;1;23.78;27.275;83;15.0013;226
7049,10002;2012;15;4;0;1;1;29.52;33.335;54;19.0012;325
7050,10003;2012;19;2;0;1;1;22.14;25.76;77;16.9979;504
7051,10004;2011;11;3;0;1;2;30.34;34.85;66;15.0013;149
7052,10005;2012;1;3;0;1;1;30.34;34.85;66;6.0032;25
7053,10007;2011;19;4;0;1;3;13.94;14.395;87;43.0006;33
7054,10008;2011;23;1;0;1;1;13.12;14.395;49;32.9975;20
7055,10010;2011;12;1;0;1;3;17.22;21.21;0;15.0013;34
7056,10011;2011;7;4;0;1;1;13.12;15.91;70;12.998;258
7057,10012;2012;11;3;0;1;2;31.16;34.09;45;8.9981;288
7058,10013;2011;16;1;0;1;1;12.3;14.395;28;12.998;125
7059,10014;2012;17;2;0;1;1;27.06;31.06;41;19.9995;744
7060,10015;2012;9;3;0;0;1;24.6;31.06;43;27.9993;342
7061,10016;2012;6;4;0;0;1;9.84;11.365;70;15.0013;21
7062,10018;2011;9;1;0;1;1;4.92;6.06;74;15.0013;140
7063,10019;2011;22;1;0;1;1;9.02;12.88;64;6.0032;35
7064,10021;2012;10;4;0;1;1;13.12;15.15;49;19.0012;142
7065,10022;2012;4;1;0;1;1;4.92;8.335;54;6.0032;2
7066,10024;2011;1;1;0;1;2;11.48;15.91;87;0;4
7067,10026;2011;2;2;0;1;1;25.42;29.545;73;19.0012;10
7068,10027;2012;15;3;0;0;1;31.16;33.335;37;15.0013;596
7069,10028;2012;1;2;0;0;1;16.4;20.455;58;8.9981;70
7070,10029;2011;2;2;0;1;2;24.6;31.06;53;8.9981;14
7071,10031;2012;22;2;0;1;1;22.96;26.515;22;11.0014;181
7072,10033;2011;14;4;0;0;1;20.5;24.24;36;19.9995;435
7073,10036;2012;2;2;0;1;1;24.6;30.305;60;19.9995;2
